2022-08-17 19:16:53.032 [background-preinit] INFO  [Version.java:21] - HV000001: Hibernate Validator 6.1.7.Final
2022-08-17 22:31:01.294 [restartedMain] INFO  [StartupInfoLogger.java:61] - Started MultiWechatApplication in 7.265 seconds (JVM running for 10.485)
2022-08-17 22:31:05.027 [http-nio-8500-exec-1] INFO  [DirectJDKLog.java:173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-08-17 22:31:05.028 [http-nio-8500-exec-1] INFO  [FrameworkServlet.java:525] - Initializing Servlet 'dispatcherServlet'
2022-08-17 22:31:05.031 [http-nio-8500-exec-1] INFO  [FrameworkServlet.java:547] - Completed initialization in 3 ms
2022-08-17 22:31:52.955 [http-nio-8500-exec-2] INFO  [LogAspect.java:38] - ==================开始处理请求=====================>
2022-08-17 22:31:53.079 [http-nio-8500-exec-2] INFO  [LogAspect.java:48] - 请求来源:127.0.0.1
2022-08-17 22:31:53.079 [http-nio-8500-exec-2] INFO  [LogAspect.java:49] - 请求URL:http://127.0.0.1:8500/multi-wechat//admin/loginOut
2022-08-17 22:31:53.080 [http-nio-8500-exec-2] INFO  [LogAspect.java:50] - 请求方式:POST
2022-08-17 22:31:53.080 [http-nio-8500-exec-2] INFO  [LogAspect.java:51] - 请求头部:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36
2022-08-17 22:31:53.080 [http-nio-8500-exec-2] INFO  [LogAspect.java:52] - 请求类型:application/x-www-form-urlencoded; charset=UTF-8
2022-08-17 22:31:53.081 [http-nio-8500-exec-2] INFO  [LogAspect.java:53] - 请求参数:[{"sessionId":"ac163dc29199d622682ef6ea7a8a5cfc","username":"admin"}]
2022-08-17 22:31:55.075 [http-nio-8500-exec-2] INFO  [LogAspect.java:64] - 处理请求[admin/loginOut]耗时(毫秒):1994
2022-08-17 22:31:55.143 [http-nio-8500-exec-2] INFO  [ResultHandler.java:24] - 接口返回={"code":100000,"message":"success"}
2022-08-17 22:31:55.751 [http-nio-8500-exec-5] INFO  [LogAspect.java:38] - ==================开始处理请求=====================>
2022-08-17 22:31:55.755 [http-nio-8500-exec-5] INFO  [LogAspect.java:48] - 请求来源:127.0.0.1
2022-08-17 22:31:55.756 [http-nio-8500-exec-5] INFO  [LogAspect.java:49] - 请求URL:http://127.0.0.1:8500/multi-wechat//admin/getVarCode
2022-08-17 22:31:55.756 [http-nio-8500-exec-5] INFO  [LogAspect.java:50] - 请求方式:GET
2022-08-17 22:31:55.756 [http-nio-8500-exec-5] INFO  [LogAspect.java:51] - 请求头部:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36
2022-08-17 22:31:55.757 [http-nio-8500-exec-5] INFO  [LogAspect.java:52] - 请求类型:null
2022-08-17 22:31:55.757 [http-nio-8500-exec-5] INFO  [LogAspect.java:53] - 请求参数:[]
2022-08-17 22:31:56.834 [http-nio-8500-exec-5] INFO  [LogAspect.java:64] - 处理请求[admin/getVarCode]耗时(毫秒):1076
2022-08-17 22:31:56.837 [http-nio-8500-exec-5] INFO  [ResultHandler.java:24] - 接口返回={"code":100000,"data":{"varCode":"data:image/png;base64,/9j/4AAQSkZJRgABAgAAAQABAAD/2wBDAAgGBgcGBQgHBwcJCQgKDBQNDAsLDBkSEw8UHRofHh0aHBwgJC4nICIsIxwcKDcpLDAxNDQ0Hyc5PTgyPC4zNDL/2wBDAQkJCQwLDBgNDRgyIRwhMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjL/wAARCAAeAGQDASIAAhEBAxEB/8QAHwAAAQUBAQEBAQEAAAAAAAAAAAECAwQFBgcICQoL/8QAtRAAAgEDAwIEAwUFBAQAAAF9AQIDAAQRBRIhMUEGE1FhByJxFDKBkaEII0KxwRVS0fAkM2JyggkKFhcYGRolJicoKSo0NTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqDhIWGh4iJipKTlJWWl5iZmqKjpKWmp6ipqrKztLW2t7i5usLDxMXGx8jJytLT1NXW19jZ2uHi4+Tl5ufo6erx8vP09fb3+Pn6/8QAHwEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoL/8QAtREAAgECBAQDBAcFBAQAAQJ3AAECAxEEBSExBhJBUQdhcRMiMoEIFEKRobHBCSMzUvAVYnLRChYkNOEl8RcYGRomJygpKjU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6goOEhYaHiImKkpOUlZaXmJmaoqOkpaanqKmqsrO0tba3uLm6wsPExcbHyMnK0tPU1dbX2Nna4uPk5ebn6Onq8vP09fb3+Pn6/9oADAMBAAIRAxEAPwD0JalUVGoqVRQA9RUq1XnnjtbaS4mYJFEpd2PQAck1hjWdXvdGj1LT7a3SF4xJmdjwCcE/gMn6YrWnRnNXW17X8xN2OoGAMk4rMk8S6dC7As7KoYgopbcFyCeOiggjccD3xzXn+o+PL2bwzNdDEbC4No0QGJBJnI+gCqTn1I9Kr6Jo+kapDE97qNrFPeKjJBNKSVDZ2KDkZwoxtz1yDnofTjlUqcHUxF0k7aK/r/w+xHPd2R7Bazx3MKyxHKsAcdxkZ5/AirKisLwnpUmkaItvLN5peR5QRjADHIAA4A+nFVPFXjG10FY7YSKtxNJHGZHOFhEhcbzxzjy24+nrXnxw8qlV06Pvf1uXeyuzrVFSLjOM81xGr63f6N4XtlYbdYmt2uJEYk4VFG8k56jK8Drzipb7wrqcGkRSaReu2rKY/NlnlIEij7wAHAJBxVLDe6pTlZN2Xy3fp5i5jt1FSqKgthL5Ceft83HzbemasKK5Sh4HFFKBxRQBxSipFFMWpVoAivbKHUbCeyuATDOhjcA4OD1rn9chg0vw1Po2n75JrhVjjjLbiqnCZ/3RiuhvLkWds0u3cR0H4Z/pXL6POkenTeKb3fLO0RKIvRVySMenvXZhuZLn6JrTu+n5Es4DxnpbWUEFpMrJPJKXmKyAq8xPDMO2V6DturRufCGl6f4Ri1ZXxOoDFp+oYc7cHjOR07j3rZbTLjxjpq6lLJBFPdSABNhKFMYCsDz0HUdzXKeINM1a3tbbSp72P7CziOMAl2HPyg5A4yfwr6nC1qtZQoe05XGTct9f+G2S2MJJLWx2vgDxc954XMU06QvC7RoZQWAzyqg9sdgcnt2rP8U2n2q+Ms8rQpcbY3lnUlZUTDgr6FmAXnAzmt3wd4Qhi8KQxRPC/mTiV2liJ5XI4G7GevsfQVjfEG1jsWsYpGkmhmkz5RbgqvGSevGThegPc15anSeYyWH0Tb/z0/PU0s+TUl8WynW9c0oNOYSqqC1ucoEdf3hLDIA37V/A1reI7SXwZaaVqWnzvA0Cn7Y28lJ8KOGB6knOD7VYv/DUGsaFY6hpjCzubcBowwyvA6HrnHb35qHV7TU/FNvpun3zWqKsokl2sWD7BkdR3P8AM81NGopRpK/uRupJ/N/PT8Qa3PSLOYXVnBcBSoljVwD2yM1bUVS0yEwabbxFy+2MAE+nary14L3NR4HFFKBxRSA//9k=","varCodeId":"sgjdwidqhqnqtpanrgwthpglr"},"message":"success"}
2022-08-17 22:32:04.101 [http-nio-8500-exec-7] INFO  [LogAspect.java:38] - ==================开始处理请求=====================>
2022-08-17 22:32:04.104 [http-nio-8500-exec-7] INFO  [LogAspect.java:48] - 请求来源:127.0.0.1
2022-08-17 22:32:04.105 [http-nio-8500-exec-7] INFO  [LogAspect.java:49] - 请求URL:http://127.0.0.1:8500/multi-wechat//admin/login
2022-08-17 22:32:04.105 [http-nio-8500-exec-7] INFO  [LogAspect.java:50] - 请求方式:POST
2022-08-17 22:32:04.105 [http-nio-8500-exec-7] INFO  [LogAspect.java:51] - 请求头部:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36
2022-08-17 22:32:04.106 [http-nio-8500-exec-7] INFO  [LogAspect.java:52] - 请求类型:application/x-www-form-urlencoded; charset=UTF-8
2022-08-17 22:32:04.106 [http-nio-8500-exec-7] INFO  [LogAspect.java:53] - 请求参数:[{"password":"123456","username":"admin","varCode":"2646","varCodeId":"sgjdwidqhqnqtpanrgwthpglr"}]
2022-08-17 22:32:04.114 [http-nio-8500-exec-7] INFO  [LogAspect.java:64] - 处理请求[admin/login]耗时(毫秒):8
2022-08-17 22:32:04.115 [http-nio-8500-exec-7] INFO  [ResultHandler.java:24] - 接口返回={"code":100001,"data":{"password":"fefeeb129cdbe03d6066baaf72379289","sessionId":"50f333453d566dd259500e6f0c37df9b","username":"admin"},"message":"登录成功"}
2022-08-17 22:35:05.877 [SpringContextShutdownHook] INFO  [LogAccessor.java:174] - Removing {logging-channel-adapter:_org.springframework.integration.errorLogger} as a subscriber to the 'errorChannel' channel
2022-08-17 22:35:05.878 [SpringContextShutdownHook] INFO  [LogAccessor.java:174] - Channel 'multi-wechat.errorChannel' has 0 subscriber(s).
2022-08-17 22:35:05.879 [SpringContextShutdownHook] INFO  [LogAccessor.java:174] - stopped bean '_org.springframework.integration.errorLogger'
2022-08-17 22:35:05.880 [SpringContextShutdownHook] INFO  [ExecutorConfigurationSupport.java:218] - Shutting down ExecutorService 'taskScheduler'
2022-08-17 22:35:05.886 [SpringContextShutdownHook] INFO  [ExecutorConfigurationSupport.java:218] - Shutting down ExecutorService 'applicationTaskExecutor'
2022-08-17 22:35:24.320 [restartedMain] INFO  [StartupInfoLogger.java:55] - Starting MultiWechatApplication using Java 1.8.0_271 on DESKTOP-9R2S12I with PID 21760 (D:\project\multi-wechat\target\classes started by COD in D:\project\multi-wechat)
2022-08-17 22:35:24.316 [background-preinit] INFO  [Version.java:21] - HV000001: Hibernate Validator 6.1.7.Final
2022-08-17 22:35:24.322 [restartedMain] INFO  [SpringApplication.java:660] - No active profile set, falling back to default profiles: default
2022-08-17 22:35:24.406 [restartedMain] INFO  [DeferredLog.java:255] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2022-08-17 22:35:24.407 [restartedMain] INFO  [DeferredLog.java:255] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2022-08-17 22:35:25.569 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:250] - Multiple Spring Data modules found, entering strict repository configuration mode!
2022-08-17 22:35:25.572 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:128] - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2022-08-17 22:35:25.609 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:188] - Finished Spring Data repository scanning in 18 ms. Found 0 Redis repository interfaces.
2022-08-17 22:35:25.944 [restartedMain] INFO  [DefaultConfiguringBeanFactoryPostProcessor.java:213] - No bean named 'errorChannel' has been explicitly defined. Therefore, a default PublishSubscribeChannel will be created.
2022-08-17 22:35:25.955 [restartedMain] INFO  [DefaultConfiguringBeanFactoryPostProcessor.java:303] - No bean named 'taskScheduler' has been explicitly defined. Therefore, a default ThreadPoolTaskScheduler will be created.
2022-08-17 22:35:25.960 [restartedMain] INFO  [DefaultConfiguringBeanFactoryPostProcessor.java:463] - No bean named 'integrationHeaderChannelRegistry' has been explicitly defined. Therefore, a default DefaultHeaderChannelRegistry will be created.
2022-08-17 22:35:26.232 [restartedMain] INFO  [PostProcessorRegistrationDelegate.java:376] - Bean 'org.springframework.integration.config.IntegrationManagementConfiguration' of type [org.springframework.integration.config.IntegrationManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-08-17 22:35:26.262 [restartedMain] INFO  [PostProcessorRegistrationDelegate.java:376] - Bean 'integrationChannelResolver' of type [org.springframework.integration.support.channel.BeanFactoryChannelResolver] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-08-17 22:35:26.266 [restartedMain] INFO  [PostProcessorRegistrationDelegate.java:376] - Bean 'integrationDisposableAutoCreatedBeans' of type [org.springframework.integration.config.annotation.Disposables] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-08-17 22:35:27.000 [restartedMain] INFO  [TomcatWebServer.java:108] - Tomcat initialized with port(s): 8500 (http)
2022-08-17 22:35:27.017 [restartedMain] INFO  [DirectJDKLog.java:173] - Initializing ProtocolHandler ["http-nio-8500"]
2022-08-17 22:35:27.018 [restartedMain] INFO  [DirectJDKLog.java:173] - Starting service [Tomcat]
2022-08-17 22:35:27.019 [restartedMain] INFO  [DirectJDKLog.java:173] - Starting Servlet engine: [Apache Tomcat/9.0.43]
2022-08-17 22:35:27.251 [restartedMain] INFO  [DirectJDKLog.java:173] - Initializing Spring embedded WebApplicationContext
2022-08-17 22:35:27.253 [restartedMain] INFO  [ServletWebServerApplicationContext.java:289] - Root WebApplicationContext: initialization completed in 2843 ms
2022-08-17 22:35:28.479 [restartedMain] INFO  [ExecutorConfigurationSupport.java:181] - Initializing ExecutorService 'applicationTaskExecutor'
2022-08-17 22:35:28.661 [restartedMain] INFO  [WelcomePageHandlerMapping.java:57] - Adding welcome page template: index
2022-08-17 22:35:28.795 [restartedMain] WARN  [TemplateMode.java:150] - [THYMELEAF][restartedMain] Template Mode 'HTML5' is deprecated. Using Template Mode 'HTML' instead.
2022-08-17 22:35:29.193 [restartedMain] INFO  [OptionalLiveReloadServer.java:58] - LiveReload server is running on port 35729
2022-08-17 22:35:29.317 [restartedMain] INFO  [ExecutorConfigurationSupport.java:181] - Initializing ExecutorService 'taskScheduler'
2022-08-17 22:35:29.393 [restartedMain] INFO  [LogAccessor.java:174] - Adding {logging-channel-adapter:_org.springframework.integration.errorLogger} as a subscriber to the 'errorChannel' channel
2022-08-17 22:35:29.394 [restartedMain] INFO  [LogAccessor.java:174] - Channel 'multi-wechat.errorChannel' has 1 subscriber(s).
2022-08-17 22:35:29.394 [restartedMain] INFO  [LogAccessor.java:174] - started bean '_org.springframework.integration.errorLogger'
2022-08-17 22:35:29.394 [restartedMain] INFO  [DirectJDKLog.java:173] - Starting ProtocolHandler ["http-nio-8500"]
2022-08-17 22:35:29.427 [restartedMain] INFO  [TomcatWebServer.java:220] - Tomcat started on port(s): 8500 (http) with context path '/multi-wechat'
2022-08-17 22:35:29.446 [restartedMain] INFO  [StartupInfoLogger.java:61] - Started MultiWechatApplication in 5.794 seconds (JVM running for 8.441)
2022-08-17 22:35:29.855 [http-nio-8500-exec-1] INFO  [DirectJDKLog.java:173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-08-17 22:35:29.855 [http-nio-8500-exec-1] INFO  [FrameworkServlet.java:525] - Initializing Servlet 'dispatcherServlet'
2022-08-17 22:35:29.857 [http-nio-8500-exec-1] INFO  [FrameworkServlet.java:547] - Completed initialization in 1 ms
2022-08-17 22:41:50.676 [SpringContextShutdownHook] INFO  [LogAccessor.java:174] - Removing {logging-channel-adapter:_org.springframework.integration.errorLogger} as a subscriber to the 'errorChannel' channel
2022-08-17 22:41:50.677 [SpringContextShutdownHook] INFO  [LogAccessor.java:174] - Channel 'multi-wechat.errorChannel' has 0 subscriber(s).
2022-08-17 22:41:50.677 [SpringContextShutdownHook] INFO  [LogAccessor.java:174] - stopped bean '_org.springframework.integration.errorLogger'
2022-08-17 22:41:50.678 [SpringContextShutdownHook] INFO  [ExecutorConfigurationSupport.java:218] - Shutting down ExecutorService 'taskScheduler'
2022-08-17 22:41:50.681 [SpringContextShutdownHook] INFO  [ExecutorConfigurationSupport.java:218] - Shutting down ExecutorService 'applicationTaskExecutor'
2022-08-17 22:42:04.835 [restartedMain] INFO  [StartupInfoLogger.java:55] - Starting MultiWechatApplication using Java 1.8.0_271 on DESKTOP-9R2S12I with PID 5724 (D:\project\multi-wechat\target\classes started by COD in D:\project\multi-wechat)
2022-08-17 22:42:04.840 [restartedMain] INFO  [SpringApplication.java:660] - No active profile set, falling back to default profiles: default
2022-08-17 22:42:04.845 [background-preinit] INFO  [Version.java:21] - HV000001: Hibernate Validator 6.1.7.Final
2022-08-17 22:42:04.916 [restartedMain] INFO  [DeferredLog.java:255] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2022-08-17 22:42:04.917 [restartedMain] INFO  [DeferredLog.java:255] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2022-08-17 22:42:06.060 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:250] - Multiple Spring Data modules found, entering strict repository configuration mode!
2022-08-17 22:42:06.063 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:128] - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2022-08-17 22:42:06.116 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:188] - Finished Spring Data repository scanning in 26 ms. Found 0 Redis repository interfaces.
2022-08-17 22:42:06.450 [restartedMain] INFO  [DefaultConfiguringBeanFactoryPostProcessor.java:213] - No bean named 'errorChannel' has been explicitly defined. Therefore, a default PublishSubscribeChannel will be created.
2022-08-17 22:42:06.462 [restartedMain] INFO  [DefaultConfiguringBeanFactoryPostProcessor.java:303] - No bean named 'taskScheduler' has been explicitly defined. Therefore, a default ThreadPoolTaskScheduler will be created.
2022-08-17 22:42:06.469 [restartedMain] INFO  [DefaultConfiguringBeanFactoryPostProcessor.java:463] - No bean named 'integrationHeaderChannelRegistry' has been explicitly defined. Therefore, a default DefaultHeaderChannelRegistry will be created.
